,,,,,Gecode,Gurobi,OGSA,Preferred,Objective Ratio,,
,,,,,Modified,Modified,Modified,Modified,Modified,,
Month,House,Variable choices,Constraint variables,Result,,,,,,,
12,74,anti_first_fail,indomain_min,time,60,90,0.000232046,,3.87E-06,,
12,75,anti_first_fail,indomain_min,obj,1065760,1065760,1065760,915160,1,,-16%
12,75,anti_first_fail,indomain_min,time,50,80,0.000209777,,4.20E-06,,
12,76,anti_first_fail,indomain_min,obj,360060,360060,377060,386660,1.047214353,,2%
12,76,anti_first_fail,indomain_min,time,60,100,0.0002548,,4.25E-06,,
12,77,anti_first_fail,indomain_min,obj,379917,379917,379917,142762,1,,-166%
12,77,anti_first_fail,indomain_min,time,60,100,0.00024245,,4.04E-06,,
12,78,anti_first_fail,indomain_min,obj,3287250,3287250,3289450,3770950,1.000669252,,13%
12,78,anti_first_fail,indomain_min,time,50,80,0.000217887,,4.36E-06,,
12,79,anti_first_fail,indomain_min,obj,911948,911948,911948,918248,1,,1%
12,79,anti_first_fail,indomain_min,time,60,80,0.000204366,,3.41E-06,,
12,80,anti_first_fail,indomain_min,obj,765550,765550,765550,822450,1,,7%
12,80,anti_first_fail,indomain_min,time,60,90,0.000220249,,3.67E-06,,
12,81,anti_first_fail,indomain_min,obj,3552967,3552967,4932909,3974369,1.388391449,,-24%
12,81,anti_first_fail,indomain_min,time,60,80,0.000206425,,3.44E-06,,
12,82,anti_first_fail,indomain_min,obj,254093,254093,254093,305893,1,,17%
12,82,anti_first_fail,indomain_min,time,60,70,0.000193115,,3.22E-06,,
12,83,anti_first_fail,indomain_min,obj,587780,587780,587780,715280,1,,18%
12,83,anti_first_fail,indomain_min,time,60,90,0.000210909,,3.52E-06,,
12,84,anti_first_fail,indomain_min,obj,392036,392036,392294,643864,1.000658103,,39%
12,84,anti_first_fail,indomain_min,time,70,90,0.000207499,,2.96E-06,,
12,85,anti_first_fail,indomain_min,obj,350299,350299,350299,364044,1,,4%
12,85,anti_first_fail,indomain_min,time,60,70,0.000204114,,3.40E-06,,
12,86,anti_first_fail,indomain_min,obj,1202428,1202428,1320418,1190218,1.098126457,,-11%
12,86,anti_first_fail,indomain_min,time,60,80,0.000196505,,3.28E-06,,
12,87,anti_first_fail,indomain_min,obj,2268326,2268326,2268326,3213926,1,,29%
12,87,anti_first_fail,indomain_min,time,60,80,0.000212472,,3.54E-06,,
12,88,anti_first_fail,indomain_min,obj,484970,484970,484970,510170,1,,5%
12,88,anti_first_fail,indomain_min,time,50,70,0.000194269,,3.89E-06,,
12,89,anti_first_fail,indomain_min,obj,414660,414660,414660,414760,1,,0%
12,89,anti_first_fail,indomain_min,time,60,80,0.000202759,,3.38E-06,,
12,90,anti_first_fail,indomain_min,obj,1616274,1616274,1711318,1869598,1.058804386,,8%
12,90,anti_first_fail,indomain_min,time,60,110,0.000207587,,3.46E-06,,
12,91,anti_first_fail,indomain_min,obj,1432297,1432297,1432297,1672197,1,,14%
12,91,anti_first_fail,indomain_min,time,50,60,0.000195077,,3.90E-06,,
12,92,anti_first_fail,indomain_min,obj,1181805,1181805,1190185,1221535,1.007090848,,3%
12,92,anti_first_fail,indomain_min,time,50,100,0.000209883,,4.20E-06,,
12,93,anti_first_fail,indomain_min,obj,2398020,2398020,2398020,4851120,1,,51%
12,93,anti_first_fail,indomain_min,time,60,90,0.000196482,,3.27E-06,,
12,94,anti_first_fail,indomain_min,obj,1535868,1535868,1790344,1698456,1.165688718,,-5%
12,94,anti_first_fail,indomain_min,time,60,80,0.000201588,,3.36E-06,,
12,95,anti_first_fail,indomain_min,obj,508616,508616,508616,581416,1,,13%
12,95,anti_first_fail,indomain_min,time,50,70,0.000217985,,4.36E-06,,
12,96,anti_first_fail,indomain_min,obj,831180,831180,831180,837480,1,,1%
12,96,anti_first_fail,indomain_min,time,50,70,0.000215073,,4.30E-06,,
12,97,anti_first_fail,indomain_min,obj,361290,361290,362190,286590,1.002491074,,-26%
12,97,anti_first_fail,indomain_min,time,60,90,0.000203894,,3.40E-06,,
12,98,anti_first_fail,indomain_min,obj,2250137,2250137,2250137,2440037,1,,8%
12,98,anti_first_fail,indomain_min,time,60,70,0.000220239,,3.67E-06,,
12,99,anti_first_fail,indomain_min,obj,966432,966432,1117056,981662,1.155855766,,-14%
12,99,anti_first_fail,indomain_min,time,60,90,0.000226506,,3.78E-06,,
12,100,anti_first_fail,indomain_min,obj,377954,377954,608914,171274,1.611079655,,-256%
12,100,anti_first_fail,indomain_min,time,60,100,0.000207277,,3.45E-06,,
